index,word,freq,# texts,freq/texts,entire corpus,expected
362,URBAN,25,14,0.6,"45,647",40.2
363,PARTISAN,25,12,3,"9,506",8.4
364,SOLAR,25,8,0.8,"36,000",31.7
365,JUST,24,24,0.3,"79,904",70.3
366,PRESENT,24,23,0.4,"65,369",57.5
367,INCREASING,24,23,0.9,"30,975",27.3
368,OBVIOUS,24,23,0.5,"56,717",49.9
369,SEVERE,24,22,0.8,"33,095",29.1
370,APPROPRIATE,24,22,0.5,"57,178",50.3
371,CRAZY,24,22,0.3,"85,947",75.7
372,UNABLE,24,22,0.8,"36,308",32
373,MODEST,24,22,1.5,"17,756",15.6
374,CHEAP,24,21,0.8,"33,590",29.6
375,PENDING,24,21,4.1,"6,612",5.8
376,PROGRESSIVE,24,20,1.4,"19,720",17.4
377,WEALTHY,24,20,1.3,"21,800",19.2
378,PLANNED,24,18,2.7,"10,077",8.9
379,STATEWIDE,24,18,4.5,"6,102",5.4
380,LIVING,24,17,0.7,"40,599",35.7
381,ONSTAGE,24,16,5.8,"4,667",4.1
382,ELECTRIC,24,14,0.9,"31,595",27.8
383,MIDDLE,23,22,0.3,"93,799",82.6
384,SPRAWLING,23,22,6,"4,389",3.9
385,COMFORTABLE,23,21,0.5,"49,547",43.6
386,STUNNING,23,21,2.2,"11,935",10.5
387,TALL,23,21,0.7,"39,644",34.9
388,HARSH,23,20,1.7,"15,482",13.6
389,UNPRECEDENTED,23,20,2,"12,864",11.3
390,EXCITED,23,20,0.9,"29,464",25.9
391,SWEET,23,19,0.4,"63,751",56.1
392,EXCITING,23,19,0.9,"28,996",25.5
393,NERVOUS,23,19,0.8,"33,754",29.7
394,BRILLIANT,23,18,1,"26,977",23.7
395,UPPER,23,17,0.7,"37,487",33
396,DISABLED,23,15,2.1,"12,497",11
397,OPERATING,23,14,1.3,"20,357",17.9
398,INNOCENT,22,22,0.8,"31,207",27.5
399,HONEST,22,21,0.5,"47,133",41.5
400,STILL,22,21,0.7,"33,645",29.6
401,DEMOGRAPHIC,22,20,1.8,"14,150",12.5
402,DOUBLE,22,20,0.7,"35,778",31.5
403,ADMINISTRATIVE,22,20,1.3,"18,864",16.6
404,THICK,22,19,0.7,"35,625",31.4
405,FORMAL,22,19,0.8,"30,136",26.5
406,ETHNIC,22,18,0.8,"32,874",28.9
407,COMIC,22,16,2,"12,478",11
408,RUNNING,22,16,1.1,"23,079",20.3
409,DOMINANT,22,16,1.3,"19,134",16.8
410,CONTEMPORARY,22,15,0.7,"33,488",29.5
411,PREGNANT,22,15,0.7,"36,326",32
412,FOLLOWING,21,21,0.4,"66,706",58.7
413,NARROW,21,20,0.8,"30,092",26.5
414,VITAL,21,20,1,"22,999",20.2
415,OPTIMISTIC,21,20,1.8,"13,029",11.5
416,FIERCE,21,20,2.3,"10,170",9
417,HIGH-PROFILE,21,20,3.8,"6,244",5.5
418,SORRY,21,19,0.1,"237,479",209.1
419,FRIENDLY,21,19,0.9,"25,951",22.8
420,REMOTE,21,19,1,"23,567",20.7
421,ATHLETIC,21,18,1.2,"19,651",17.3
422,MAINSTREAM,21,17,1.2,"20,712",18.2
423,CONTENT,21,15,1,"23,510",20.7
424,STANDARD,21,15,0.5,"47,112",41.5
425,FRIED,21,12,2.7,"8,804",7.8
426,PROTECTED,21,9,3.3,"7,178",6.3
427,INDIGENOUS,21,9,1.6,"15,142",13.3
428,DISAPPOINTED,20,20,1.2,"18,707",16.5
429,DUE,20,20,0.6,"37,072",32.6
430,CONSTANT,20,19,0.7,"33,094",29.1
431,LENGTHY,20,19,2.9,"7,773",6.8
432,EXTENDED,20,19,1.5,"14,791",13
433,GRATEFUL,20,19,1,"21,896",19.3
434,VALUABLE,20,19,0.7,"31,632",27.8
435,UNEXPECTED,20,18,1.3,"17,965",15.8
436,TIGHT,20,18,1.1,"20,429",18
437,COMING,20,18,1.6,"14,219",12.5
438,WORRIED,20,18,0.9,"25,107",22.1
439,ATTEMPTED,20,17,3.9,"5,817",5.1
440,UNKNOWN,20,17,0.8,"27,969",24.6
441,EXCLUSIVE,20,17,1.2,"18,281",16.1
442,EXCELLENT,20,16,0.5,"46,860",41.3
443,COMBINED,20,16,1.6,"13,913",12.2
444,LUXURY,20,16,2.6,"8,873",7.8
445,PROPER,20,16,0.5,"41,814",36.8
446,WESTERN,20,15,0.3,"67,108",59.1
447,STEADY,20,15,1,"21,743",19.1
448,WET,20,14,0.8,"26,752",23.6
449,DIVISIVE,20,12,6,"3,784",3.3
450,OPERATIONAL,20,11,2.7,"8,527",7.5
451,GRUESOME,20,7,8.1,"2,792",2.5
452,REPEATED,19,19,2.4,"8,937",7.9
