index,word,freq,# texts,freq/texts,entire corpus,expected
412,PULSE,1,1,1.5,"7,135",0.7
413,PUNK,1,1,3.3,"3,261",0.3
414,PRISON,1,1,0.4,"29,531",2.8
415,PRISONER,1,1,1.4,"7,733",0.7
416,PRIVACY,1,1,2,"5,354",0.5
417,PRIZE,1,1,1.6,"6,561",0.6
418,PROGRESS,1,1,1.3,"8,024",0.8
419,PROMISE,1,1,1.3,"7,988",0.7
420,PROPERTY,1,1,0.9,"12,399",1.2
421,PROTECTION,1,1,1.1,"9,824",0.9
422,PROTOCOL,1,1,2.4,"4,356",0.4
423,PSYCHEDELICS,1,1,484.7,22,0
424,ANSWER,1,1,0.4,"27,931",2.6
425,ANXIETY,1,1,4.2,"2,540",0.2
426,ANYWAYS,1,1,4,"2,635",0.2
427,ADVANTAGE,1,1,1.1,"9,418",0.9
428,AGE,1,1,0.4,"26,930",2.5
429,AGENT,1,1,0.3,"40,023",3.8
430,AGREEMENT,1,1,1.6,"6,583",0.6
431,AIR,1,1,0.2,"45,735",4.3
432,ALARM,1,1,1.3,"8,386",0.8
433,ALPHA,1,1,1.7,"6,422",0.6
434,AMOUNT,1,1,0.9,"11,801",1.1
435,ANATOMY,1,1,8.3,"1,292",0.1
436,ART,1,1,0.5,"21,224",2
437,ARTICLE,1,1,1.7,"6,224",0.6
438,ASPIRIN,1,1,6.4,"1,658",0.2
439,ATMOSPHERE,1,1,2.1,"5,177",0.5
440,ATOM,1,1,8.1,"1,315",0.1
441,ATTENTION,1,1,0.4,"27,197",2.6
442,ANGLE,1,1,1.9,"5,665",0.5
443,ARMY,1,1,0.5,"22,921",2.1
444,ARCADE,1,1,12,892,0.1
445,AREA,1,1,0.4,"29,670",2.8
446,AVERAGE,1,1,6,"1,779",0.2
447,AX,1,1,9.7,"1,098",0.1
448,BABE,1,1,0.8,"14,065",1.3
449,BANDANA,1,1,59.9,178,0
450,BADASS,1,1,8.3,"1,277",0.1
451,BADGE,1,1,1.9,"5,538",0.5
452,BAIT,1,1,3.3,"3,254",0.3
453,BALLPARK,1,1,25.8,414,0
454,BANANA,1,1,2.8,"3,748",0.4
